race_id,surface,distance,frame,rank,time_sec,time_diff
202406040705,芝,1800,5,5,110.9,1.0
202406040705,芝,1800,1,6,111.4,1.5
202406040705,芝,1800,4,7,111.4,1.5
202406040705,芝,1800,5,8,111.5,1.5999999999999943
202406040705,芝,1800,3,9,111.6,1.6999999999999886
202406040705,芝,1800,2,10,112.5,2.5999999999999943
202406040705,芝,1800,6,11,112.6,2.6999999999999886
202406040705,芝,1800,8,12,112.7,2.799999999999997
202406040705,芝,1800,7,13,113.0,3.0999999999999943
202406040705,芝,1800,7,14,113.0,3.0999999999999943
202406040707,芝,1600,4,1,92.6,0.0
202406040707,芝,1600,5,2,92.6,0.0
202406040707,芝,1600,7,3,92.7,0.10000000000000853
202406040707,芝,1600,2,4,92.7,0.10000000000000853
202406040707,芝,1600,6,5,92.8,0.20000000000000284
202406040707,芝,1600,5,6,92.8,0.20000000000000284
202406040707,芝,1600,7,7,93.0,0.4000000000000057
202406040707,芝,1600,1,8,93.0,0.4000000000000057
202406040707,芝,1600,2,9,93.1,0.5
202406040707,芝,1600,3,10,93.1,0.5
202406040707,芝,1600,3,11,93.4,0.8000000000000114
202406040707,芝,1600,8,12,93.6,1.0
202406040707,芝,1600,6,13,93.6,1.0
202406040707,芝,1600,1,14,94.0,1.4000000000000057
202406040707,芝,1600,4,15,94.0,1.4000000000000057
202406040707,芝,1600,8,16,97.2,4.6000000000000085
202406040709,芝,1600,5,1,92.4,0.0
202406040709,芝,1600,1,2,92.7,0.29999999999999716
202406040709,芝,1600,6,3,92.8,0.3999999999999915
202406040709,芝,1600,4,4,93.0,0.5999999999999943
202406040709,芝,1600,2,5,93.3,0.8999999999999915
202406040709,芝,1600,4,6,93.4,1.0
202406040709,芝,1600,3,7,93.5,1.0999999999999943
202406040709,芝,1600,8,8,93.9,1.5
202406040709,芝,1600,7,9,94.0,1.5999999999999943
202406040709,芝,1600,7,10,94.3,1.8999999999999915
202406040709,芝,1600,8,11,94.3,1.8999999999999915
202406040709,芝,1600,6,12,94.5,2.0999999999999943
202406040709,芝,1600,5,13,94.5,2.0999999999999943
202406040711,芝,2200,3,1,131.8,0.0
202406040711,芝,2200,2,2,131.9,0.09999999999999432
202406040711,芝,2200,8,3,132.0,0.19999999999998863
202406040711,芝,2200,6,4,132.0,0.19999999999998863
202406040711,芝,2200,4,5,132.2,0.39999999999997726
202406040711,芝,2200,3,6,132.2,0.39999999999997726
202406040711,芝,2200,2,7,132.3,0.5
202406040711,芝,2200,4,8,132.4,0.5999999999999943
202406040711,芝,2200,5,9,132.4,0.5999999999999943
202406040711,芝,2200,5,10,132.4,0.5999999999999943
202406040711,芝,2200,8,11,132.6,0.799999999999983
202406040711,芝,2200,1,12,133.2,1.3999999999999773
202406040711,芝,2200,7,13,133.6,1.799999999999983
202406040711,芝,2200,7,14,133.8,2.0
202406040711,芝,2200,6,15,135.1,3.299999999999983
202406040802,芝,1200,6,1,69.4,0.0
202406040802,芝,1200,3,2,69.5,0.09999999999999432
202406040802,芝,1200,1,3,69.5,0.09999999999999432
202406040802,芝,1200,4,4,69.6,0.19999999999998863
202406040802,芝,1200,5,5,69.6,0.19999999999998863
202406040802,芝,1200,4,6,69.7,0.29999999999999716
202406040802,芝,1200,7,7,69.8,0.3999999999999915
202406040802,芝,1200,2,8,70.0,0.5999999999999943
202406040802,芝,1200,8,9,70.1,0.6999999999999886
202406040802,芝,1200,7,10,70.8,1.3999999999999915
202406040802,芝,1200,5,11,71.4,2.0
202406040802,芝,1200,6,12,71.7,2.299999999999997
202406040804,芝,2000,4,1,122.2,0.0
202406040804,芝,2000,1,2,122.3,0.09999999999999432
202406040804,芝,2000,8,3,122.4,0.20000000000000284
202406040804,芝,2000,8,4,122.6,0.3999999999999915
202406040804,芝,2000,5,5,122.6,0.3999999999999915
202406040804,芝,2000,2,6,122.8,0.5999999999999943
202406040804,芝,2000,4,7,122.8,0.5999999999999943
202406040804,芝,2000,6,8,122.9,0.7000000000000028
202406040804,芝,2000,5,9,123.2,1.0
202406040804,芝,2000,3,10,123.3,1.0999999999999943
202406040804,芝,2000,7,11,123.6,1.3999999999999915
202406040804,芝,2000,3,12,123.7,1.5
202406040804,芝,2000,8,13,123.8,1.5999999999999943
202406040804,芝,2000,7,14,123.8,1.5999999999999943
202406040804,芝,2000,6,15,124.3,2.0999999999999943
202406040804,芝,2000,1,16,126.1,3.8999999999999915
202406040805,芝,1600,4,1,96.0,0.0
202406040805,芝,1600,2,2,96.3,0.29999999999999716
202406040805,芝,1600,5,3,96.3,0.29999999999999716
202406040805,芝,1600,3,4,96.5,0.5
202406040805,芝,1600,1,5,96.6,0.5999999999999943
202406040805,芝,1600,3,6,96.6,0.5999999999999943
202406040805,芝,1600,6,7,96.7,0.7000000000000028
202406040805,芝,1600,4,8,96.8,0.7999999999999972
202406040805,芝,1600,2,9,96.9,0.9000000000000057
202406040805,芝,1600,6,10,97.0,1.0
202406040805,芝,1600,7,11,97.0,1.0
202406040805,芝,1600,5,12,97.3,1.2999999999999972
202406040805,芝,1600,8,13,97.4,1.4000000000000057
202406040805,芝,1600,1,14,98.4,2.4000000000000057
202406040805,芝,1600,8,15,105.1,9.099999999999994
202406040809,芝,2000,2,1,122.8,0.0
202406040809,芝,2000,8,2,122.9,0.10000000000000853
202406040809,芝,2000,3,3,122.9,0.10000000000000853
202406040809,芝,2000,7,4,123.1,0.29999999999999716
202406040809,芝,2000,1,5,123.2,0.4000000000000057
202406040809,芝,2000,8,6,123.5,0.7000000000000028
202406040809,芝,2000,6,7,123.6,0.7999999999999972
202406040809,芝,2000,4,8,123.9,1.1000000000000085
202406040810,芝,1200,2,1,67.9,0.0
202406040810,芝,1200,4,2,68.0,0.09999999999999432
202406040810,芝,1200,4,3,68.1,0.19999999999998863
202406040810,芝,1200,5,4,68.2,0.29999999999999716
202406040810,芝,1200,3,5,68.3,0.3999999999999915
202406040810,芝,1200,3,6,68.3,0.3999999999999915
202406040810,芝,1200,6,7,68.5,0.5999999999999943
202406040810,芝,1200,5,8,68.6,0.6999999999999886
202406040810,芝,1200,7,9,68.7,0.7999999999999972
202406040810,芝,1200,1,10,68.7,0.7999999999999972
202406040810,芝,1200,6,11,68.7,0.7999999999999972
202406040810,芝,1200,8,12,68.7,0.7999999999999972
202406040810,芝,1200,8,13,68.8,0.8999999999999915
202406040810,芝,1200,7,14,70.7,2.799999999999997
202406040811,芝,1600,1,1,93.3,0.0
202406040811,芝,1600,7,2,93.6,0.29999999999999716
202406040811,芝,1600,6,3,93.8,0.5
202406040811,芝,1600,2,4,93.8,0.5
202406040811,芝,1600,5,5,94.0,0.7000000000000028
202406040811,芝,1600,3,6,94.0,0.7000000000000028
202406040811,芝,1600,6,7,94.0,0.7000000000000028
202406040811,芝,1600,2,8,94.0,0.7000000000000028
202406040811,芝,1600,5,9,94.1,0.7999999999999972
202406040811,芝,1600,8,10,94.3,1.0
202406040811,芝,1600,4,11,94.5,1.2000000000000028
202406040811,芝,1600,1,12,94.5,1.2000000000000028
202406040811,芝,1600,4,13,94.6,1.2999999999999972
202406040811,芝,1600,3,14,94.8,1.5
202406040811,芝,1600,8,15,95.4,2.1000000000000085
202406050103,芝,2000,6,1,122.1,0.0
202406050103,芝,2000,5,2,122.2,0.10000000000000853
202406050103,芝,2000,7,3,122.2,0.10000000000000853
202406050103,芝,2000,3,4,122.6,0.5
202406050103,芝,2000,3,5,122.7,0.6000000000000085
202406050103,芝,2000,4,6,122.7,0.6000000000000085
202406050103,芝,2000,8,7,122.8,0.7000000000000028
202406050103,芝,2000,4,8,122.9,0.8000000000000114
202406050103,芝,2000,7,9,123.0,0.9000000000000057
202406050103,芝,2000,2,10,123.1,1.0
202406050103,芝,2000,8,11,123.3,1.2000000000000028
202406050103,芝,2000,5,12,123.4,1.3000000000000114
202406050103,芝,2000,1,13,123.6,1.5
202406050103,芝,2000,6,14,124.2,2.1000000000000085
202406050105,芝,1200,3,1,69.0,0.0
202406050105,芝,1200,4,2,69.0,0.0
202406050105,芝,1200,5,3,69.3,0.29999999999999716
202406050105,芝,1200,8,4,69.3,0.29999999999999716
202406050105,芝,1200,6,5,69.3,0.29999999999999716
202406050105,芝,1200,1,6,69.4,0.4000000000000057
202406050105,芝,1200,4,7,69.5,0.5
202406050105,芝,1200,2,8,69.6,0.5999999999999943
202406050105,芝,1200,7,9,69.7,0.7000000000000028
202406050105,芝,1200,3,10,69.9,0.9000000000000057
202406050105,芝,1200,6,11,70.1,1.0999999999999943
202406050105,芝,1200,8,12,70.6,1.5999999999999943
202406050105,芝,1200,7,13,71.3,2.299999999999997
202406050105,芝,1200,5,14,71.9,2.9000000000000057
202406050105,芝,1200,2,15,72.6,3.5999999999999943
202406050105,芝,1200,1,16,80.1,11.099999999999994
202406050109,芝,2000,2,1,118.8,0.0
202406050109,芝,2000,1,2,118.8,0.0
202406050109,芝,2000,6,3,118.8,0.0
202406050109,芝,2000,3,4,119.4,0.6000000000000085
202406050109,芝,2000,5,5,119.4,0.6000000000000085
202406050109,芝,2000,8,6,119.8,1.0
202406050109,芝,2000,7,7,120.0,1.2000000000000028
202406050109,芝,2000,5,8,120.1,1.2999999999999972
202406050109,芝,2000,7,9,121.0,2.200000000000003
202406050109,芝,2000,6,10,121.4,2.6000000000000085
202406050109,芝,2000,4,11,121.8,3.0
202406050109,芝,2000,8,12,121.9,3.1000000000000085
202406050111,芝,3600,3,1,226.7,0.0
202406050111,芝,3600,8,2,226.7,0.0
202406050111,芝,3600,1,3,227.0,0.30000000000001137
202406050111,芝,3600,8,4,227.0,0.30000000000001137
202406050111,芝,3600,5,5,227.0,0.30000000000001137
202406050111,芝,3600,7,6,227.1,0.4000000000000057
202406050111,芝,3600,7,7,227.1,0.4000000000000057
202406050111,芝,3600,3,8,227.3,0.6000000000000227
202406050111,芝,3600,2,9,227.4,0.700000000000017
202406050111,芝,3600,6,10,227.5,0.8000000000000114
202406050111,芝,3600,4,11,227.9,1.200000000000017
202406050111,芝,3600,6,12,228.1,1.4000000000000057
202406050111,芝,3600,4,13,228.3,1.6000000000000227
202406050111,芝,3600,5,14,229.5,2.8000000000000114
202406050112,芝,1200,8,1,67.5,0.0
202406050112,芝,1200,5,2,67.7,0.20000000000000284
202406050112,芝,1200,7,3,67.8,0.29999999999999716
202406050112,芝,1200,1,4,67.8,0.29999999999999716
202406050112,芝,1200,4,5,68.0,0.5
202406050112,芝,1200,3,6,68.0,0.5
202406050112,芝,1200,2,7,68.1,0.5999999999999943
202406050112,芝,1200,8,8,68.2,0.7000000000000028
202406050112,芝,1200,4,9,68.2,0.7000000000000028
202406050112,芝,1200,5,10,68.4,0.9000000000000057
202406050112,芝,1200,6,11,68.8,1.2999999999999972
202406050112,芝,1200,7,12,68.8,1.2999999999999972
202406050112,芝,1200,2,13,69.0,1.5
202406050112,芝,1200,3,14,69.1,1.5999999999999943
202406050112,芝,1200,6,15,69.5,2.0
202406050203,芝,1600,3,1,93.4,0.0
202406050203,芝,1600,4,2,93.6,0.19999999999998863
202406050203,芝,1600,7,3,94.2,0.7999999999999972
202406050203,芝,1600,6,4,94.3,0.8999999999999915
202406050203,芝,1600,7,5,94.4,1.0
202406050203,芝,1600,4,6,94.4,1.0
202406050203,芝,1600,1,7,95.0,1.5999999999999943
202406050203,芝,1600,2,8,95.1,1.6999999999999886
202406050203,芝,1600,5,9,95.2,1.7999999999999972
202406050203,芝,1600,2,10,95.2,1.7999999999999972
202406050203,芝,1600,6,11,95.5,2.0999999999999943
202406050203,芝,1600,8,12,95.5,2.0999999999999943
202406050203,芝,1600,5,13,95.8,2.3999999999999915
202406050203,芝,1600,3,14,95.8,2.3999999999999915
202406050203,芝,1600,8,15,96.0,2.5999999999999943
202406050205,芝,2000,2,1,121.1,0.0
202406050205,芝,2000,1,2,121.4,0.30000000000001137
202406050205,芝,2000,2,3,121.8,0.7000000000000028
202406050205,芝,2000,6,4,122.0,0.9000000000000057
202406050205,芝,2000,1,5,122.1,1.0
202406050205,芝,2000,4,6,122.1,1.0
202406050205,芝,2000,3,7,122.2,1.1000000000000085
202406050205,芝,2000,8,8,122.3,1.2000000000000028
202406050205,芝,2000,4,9,122.5,1.4000000000000057
202406050205,芝,2000,7,10,122.6,1.5
202406050205,芝,2000,5,11,122.7,1.6000000000000085
202406050205,芝,2000,7,12,123.0,1.9000000000000057
202406050205,芝,2000,6,13,123.2,2.1000000000000085
202406050205,芝,2000,5,14,123.3,2.200000000000003
202406050205,芝,2000,7,15,123.6,2.5
202406050205,芝,2000,3,16,123.6,2.5
202406050205,芝,2000,8,17,123.9,2.8000000000000114
202406050205,芝,2000,8,18,124.6,3.5
202406050208,芝,2500,6,1,150.2,0.0
202406050208,芝,2500,4,2,150.6,0.4000000000000057
202406050208,芝,2500,8,3,150.8,0.6000000000000227
202406050208,芝,2500,3,4,150.8,0.6000000000000227
202406050208,芝,2500,1,5,150.8,0.6000000000000227
202406050208,芝,2500,7,6,151.0,0.8000000000000114
202406050208,芝,2500,2,7,151.0,0.8000000000000114
202406050208,芝,2500,7,8,151.2,1.0
202406050208,芝,2500,8,9,151.2,1.0
202406050208,芝,2500,5,10,151.5,1.3000000000000114
202406050208,芝,2500,6,11,154.5,4.300000000000011
202406050209,芝,1200,1,1,67.1,0.0
202406050209,芝,1200,7,2,67.4,0.30000000000001137
202406050209,芝,1200,2,3,67.5,0.4000000000000057
202406050209,芝,1200,5,4,67.5,0.4000000000000057
202406050209,芝,1200,6,5,67.6,0.5
202406050209,芝,1200,8,6,67.7,0.6000000000000085
202406050209,芝,1200,6,7,67.8,0.7000000000000028
202406050209,芝,1200,7,8,67.8,0.7000000000000028
202406050209,芝,1200,5,9,67.8,0.7000000000000028
202406050209,芝,1200,4,10,67.9,0.8000000000000114
202406050209,芝,1200,4,11,67.9,0.8000000000000114
202406050209,芝,1200,8,12,68.1,1.0
202406050209,芝,1200,1,13,68.1,1.0
202406050209,芝,1200,2,14,68.1,1.0
202406050209,芝,1200,3,15,68.2,1.1000000000000085
202406050209,芝,1200,3,16,68.5,1.4000000000000057
202406050211,芝,1200,5,1,67.2,0.0
202406050211,芝,1200,2,2,67.3,0.09999999999999432
202406050211,芝,1200,4,3,67.5,0.29999999999999716
202406050211,芝,1200,1,4,67.6,0.3999999999999915
202406050211,芝,1200,3,5,67.7,0.5
202406050211,芝,1200,7,6,67.8,0.5999999999999943
202406050211,芝,1200,2,7,67.8,0.5999999999999943
202406050211,芝,1200,1,8,67.9,0.7000000000000028
202406050211,芝,1200,5,9,68.1,0.8999999999999915
202406050211,芝,1200,4,10,68.3,1.0999999999999943
202406050211,芝,1200,3,11,68.3,1.0999999999999943
202406050211,芝,1200,6,12,68.4,1.2000000000000028
202406050211,芝,1200,8,13,68.5,1.2999999999999972
202406050211,芝,1200,6,14,68.7,1.5
202406050211,芝,1200,8,15,68.7,1.5
202406050211,芝,1200,7,16,68.8,1.5999999999999943
202406050303,芝,2000,1,1,121.3,0.0
202406050303,芝,2000,5,2,121.4,0.10000000000000853
202406050303,芝,2000,8,3,121.8,0.5
202406050303,芝,2000,7,4,121.8,0.5
202406050303,芝,2000,4,5,122.0,0.7000000000000028
202406050303,芝,2000,6,6,122.3,1.0
202406050303,芝,2000,2,7,122.3,1.0
202406050303,芝,2000,4,8,122.4,1.1000000000000085
202406050303,芝,2000,7,9,122.5,1.2000000000000028
202406050303,芝,2000,6,10,122.6,1.2999999999999972
202406050303,芝,2000,2,11,122.6,1.2999999999999972
202406050303,芝,2000,3,12,122.6,1.2999999999999972
202406050303,芝,2000,5,13,122.7,1.4000000000000057
202406050303,芝,2000,8,14,122.9,1.6000000000000085
202406050303,芝,2000,3,15,122.9,1.6000000000000085
202406050305,芝,1600,6,1,96.7,0.0
202406050305,芝,1600,7,2,96.9,0.20000000000000284
202406050305,芝,1600,4,3,96.9,0.20000000000000284
202406050305,芝,1600,4,4,97.0,0.29999999999999716
202406050305,芝,1600,2,5,97.0,0.29999999999999716
202406050305,芝,1600,3,6,97.1,0.3999999999999915
202406050305,芝,1600,8,7,97.1,0.3999999999999915
202406050305,芝,1600,6,8,97.1,0.3999999999999915
202406050305,芝,1600,1,9,97.2,0.5
202406050305,芝,1600,5,10,97.2,0.5
202406050305,芝,1600,3,11,97.4,0.7000000000000028
202406050305,芝,1600,7,12,97.4,0.7000000000000028
202406050305,芝,1600,1,13,97.7,1.0
202406050305,芝,1600,5,14,97.7,1.0
202406050305,芝,1600,8,15,98.6,1.8999999999999915
202406050305,芝,1600,2,16,105.1,8.399999999999991
202406050307,芝,1800,5,1,107.7,0.0
202406050307,芝,1800,2,2,107.9,0.20000000000000284
202406050307,芝,1800,4,3,108.0,0.29999999999999716
202406050307,芝,1800,7,4,108.0,0.29999999999999716
202406050307,芝,1800,8,5,108.1,0.3999999999999915
202406050307,芝,1800,1,6,108.2,0.5
202406050307,芝,1800,3,7,108.3,0.5999999999999943
202406050307,芝,1800,4,8,108.3,0.5999999999999943
202406050307,芝,1800,1,9,108.4,0.7000000000000028
202406050307,芝,1800,6,10,108.5,0.7999999999999972
202406050307,芝,1800,3,11,108.5,0.7999999999999972
202406050307,芝,1800,8,12,108.5,0.7999999999999972
202406050307,芝,1800,7,13,108.7,1.0
202406050307,芝,1800,5,14,108.7,1.0
202406050307,芝,1800,2,15,109.1,1.3999999999999915
202406050307,芝,1800,6,16,109.1,1.3999999999999915
202406050309,芝,1200,5,1,67.7,0.0
202406050309,芝,1200,4,2,67.8,0.09999999999999432
202406050309,芝,1200,8,3,67.8,0.09999999999999432
202406050309,芝,1200,6,4,67.9,0.20000000000000284
202406050309,芝,1200,7,5,67.9,0.20000000000000284
202406050309,芝,1200,4,6,68.4,0.7000000000000028
202406050309,芝,1200,2,7,68.5,0.7999999999999972
202406050309,芝,1200,5,8,68.9,1.2000000000000028
202406050309,芝,1200,8,9,68.9,1.2000000000000028
202406050309,芝,1200,6,10,69.0,1.2999999999999972
202406050309,芝,1200,7,11,69.3,1.5999999999999943
202406050309,芝,1200,1,12,69.3,1.5999999999999943
202406050309,芝,1200,3,13,69.5,1.7999999999999972
202406050311,芝,1800,2,1,108.3,0.0
202406050311,芝,1800,1,2,108.4,0.10000000000000853
202406050311,芝,1800,4,3,108.4,0.10000000000000853
202406050311,芝,1800,8,4,108.5,0.20000000000000284
202406050311,芝,1800,5,5,108.5,0.20000000000000284
202406050311,芝,1800,4,6,108.6,0.29999999999999716
202406050311,芝,1800,7,7,108.7,0.4000000000000057
202406050311,芝,1800,6,8,108.8,0.5
202406050311,芝,1800,6,9,108.8,0.5
202406050311,芝,1800,7,10,108.8,0.5
202406050311,芝,1800,3,11,108.9,0.6000000000000085
202406050311,芝,1800,5,11,108.9,0.6000000000000085
202406050311,芝,1800,3,13,108.9,0.6000000000000085
202406050311,芝,1800,2,14,109.4,1.1000000000000085
202406050311,芝,1800,8,15,109.8,1.5
202406050402,芝,1200,7,1,68.6,0.0
202406050402,芝,1200,7,2,68.8,0.20000000000000284
202406050402,芝,1200,8,3,69.1,0.5
202406050402,芝,1200,2,4,69.2,0.6000000000000085
202406050402,芝,1200,4,5,69.5,0.9000000000000057
202406050402,芝,1200,1,6,69.7,1.1000000000000085
202406050402,芝,1200,4,7,69.8,1.2000000000000028
202406050402,芝,1200,3,8,69.9,1.3000000000000114
202406050402,芝,1200,5,9,69.9,1.3000000000000114
202406050402,芝,1200,1,10,70.0,1.4000000000000057
202406050402,芝,1200,8,11,70.1,1.5
202406050402,芝,1200,6,12,70.1,1.5
202406050402,芝,1200,3,13,70.5,1.9000000000000057
202406050402,芝,1200,5,14,71.0,2.4000000000000057
202406050402,芝,1200,6,15,71.0,2.4000000000000057
202406050402,芝,1200,2,16,71.3,2.700000000000003
202406050403,芝,1800,7,1,108.4,0.0
202406050403,芝,1800,5,2,108.5,0.09999999999999432
202406050403,芝,1800,1,3,108.8,0.3999999999999915
202406050403,芝,1800,8,4,109.0,0.5999999999999943
202406050403,芝,1800,5,5,109.1,0.6999999999999886
202406050403,芝,1800,4,6,109.1,0.6999999999999886
202406050403,芝,1800,6,7,109.2,0.7999999999999972
202406050403,芝,1800,8,8,109.3,0.8999999999999915
202406050403,芝,1800,3,9,109.8,1.3999999999999915
202406050403,芝,1800,2,10,110.7,2.299999999999997
202406050403,芝,1800,7,11,110.8,2.3999999999999915
202406050403,芝,1800,6,12,111.8,3.3999999999999915
202406050405,芝,1800,2,1,109.4,0.0
202406050405,芝,1800,5,2,109.6,0.19999999999998863
202406050405,芝,1800,8,3,109.6,0.19999999999998863
202406050405,芝,1800,7,4,109.8,0.3999999999999915
202406050405,芝,1800,7,5,109.9,0.5
202406050405,芝,1800,1,6,109.9,0.5
202406050405,芝,1800,6,7,110.1,0.6999999999999886
202406050405,芝,1800,5,8,110.2,0.7999999999999972
202406050405,芝,1800,3,9,110.4,1.0
202406050405,芝,1800,4,10,110.6,1.1999999999999886
202406050405,芝,1800,1,11,110.6,1.1999999999999886
202406050405,芝,1800,6,12,110.6,1.1999999999999886
202406050405,芝,1800,2,13,110.7,1.2999999999999972
202406050405,芝,1800,8,14,110.8,1.3999999999999915
202406050405,芝,1800,4,15,111.0,1.5999999999999943
202406050405,芝,1800,3,16,112.0,2.5999999999999943
202406050409,芝,2000,5,1,119.9,0.0
202406050409,芝,2000,1,2,120.0,0.09999999999999432
202406050409,芝,2000,8,3,120.1,0.19999999999998863
202406050409,芝,2000,3,4,120.1,0.19999999999998863
202406050409,芝,2000,4,5,120.2,0.29999999999999716
202406050409,芝,2000,6,6,120.3,0.3999999999999915
202406050409,芝,2000,4,7,120.3,0.3999999999999915
202406050409,芝,2000,6,8,120.4,0.5
202406050409,芝,2000,2,9,120.4,0.5
202406050409,芝,2000,1,10,120.6,0.6999999999999886
202406050409,芝,2000,8,11,120.7,0.7999999999999972
202406050409,芝,2000,5,12,120.7,0.7999999999999972
202406050409,芝,2000,2,13,120.8,0.8999999999999915
202406050409,芝,2000,7,14,120.8,0.8999999999999915
202406050409,芝,2000,3,15,121.2,1.2999999999999972
202406050409,芝,2000,7,16,122.5,2.5999999999999943
202406050412,芝,1600,5,1,93.7,0.0
202406050412,芝,1600,2,2,93.9,0.20000000000000284
202406050412,芝,1600,6,3,93.9,0.20000000000000284
202406050412,芝,1600,7,4,94.0,0.29999999999999716
202406050412,芝,1600,7,5,94.0,0.29999999999999716
202406050412,芝,1600,8,6,94.0,0.29999999999999716
202406050412,芝,1600,2,7,94.1,0.3999999999999915
202406050412,芝,1600,5,8,94.1,0.3999999999999915
202406050412,芝,1600,6,9,94.1,0.3999999999999915
202406050412,芝,1600,4,10,94.2,0.5
202406050412,芝,1600,3,11,94.2,0.5
202406050412,芝,1600,1,12,94.2,0.5
202406050412,芝,1600,1,13,94.4,0.7000000000000028
202406050412,芝,1600,8,14,94.5,0.7999999999999972
202406050412,芝,1600,4,15,94.6,0.8999999999999915
202406050412,芝,1600,3,16,94.6,0.8999999999999915
202406050505,芝,2000,1,1,121.0,0.0
202406050505,芝,2000,6,2,121.3,0.29999999999999716
202406050505,芝,2000,4,3,121.3,0.29999999999999716
202406050505,芝,2000,7,4,121.6,0.5999999999999943
202406050505,芝,2000,8,5,122.0,1.0
202406050505,芝,2000,2,6,122.2,1.2000000000000028
202406050505,芝,2000,2,7,122.2,1.2000000000000028
202406050505,芝,2000,5,8,122.2,1.2000000000000028
202406050505,芝,2000,7,9,122.7,1.7000000000000028
202406050505,芝,2000,3,10,122.9,1.9000000000000057
202406050505,芝,2000,4,11,123.4,2.4000000000000057
202406050505,芝,2000,5,12,124.6,3.5999999999999943
202406050505,芝,2000,3,13,125.2,4.200000000000003
202406050505,芝,2000,8,14,131.8,10.800000000000011
202406050507,芝,1800,3,1,108.2,0.0
202406050507,芝,1800,3,2,108.2,0.0
202406050507,芝,1800,7,3,108.6,0.3999999999999915
202406050507,芝,1800,6,4,108.9,0.7000000000000028
202406050507,芝,1800,4,5,109.0,0.7999999999999972
202406050507,芝,1800,6,6,109.1,0.8999999999999915
202406050507,芝,1800,1,7,109.1,0.8999999999999915
202406050507,芝,1800,2,8,109.1,0.8999999999999915
202406050507,芝,1800,5,9,109.2,1.0
202406050507,芝,1800,5,10,109.2,1.0
202406050507,芝,1800,8,11,109.8,1.5999999999999943
202406050507,芝,1800,4,12,110.3,2.0999999999999943
202406050507,芝,1800,8,13,110.3,2.0999999999999943
202406050507,芝,1800,7,14,110.9,2.700000000000003
202406050507,芝,1800,2,15,111.7,3.5
202406050507,芝,1800,1,16,112.0,3.799999999999997
202406050509,芝,1600,3,1,92.4,0.0
202406050509,芝,1600,7,2,92.5,0.09999999999999432
202406050509,芝,1600,4,3,92.8,0.3999999999999915
202406050509,芝,1600,6,4,93.0,0.5999999999999943
202406050509,芝,1600,5,5,93.3,0.8999999999999915
202406050509,芝,1600,2,6,93.5,1.0999999999999943
202406050509,芝,1600,4,7,93.7,1.2999999999999972
202406050509,芝,1600,5,8,93.9,1.5
202406050509,芝,1600,8,9,93.9,1.5
202406050509,芝,1600,7,10,93.9,1.5
202406050509,芝,1600,6,11,94.4,2.0
202406050509,芝,1600,8,12,94.7,2.299999999999997
202406050509,芝,1600,1,13,95.6,3.1999999999999886
202406050510,芝,1800,6,1,107.4,0.0
202406050510,芝,1800,8,2,107.6,0.19999999999998863
202406050510,芝,1800,7,3,107.6,0.19999999999998863
202406050510,芝,1800,1,4,107.7,0.29999999999999716
202406050510,芝,1800,3,4,107.7,0.29999999999999716
202406050510,芝,1800,5,6,107.7,0.29999999999999716
202406050510,芝,1800,2,7,107.7,0.29999999999999716
202406050510,芝,1800,5,8,107.7,0.29999999999999716
202406050510,芝,1800,6,9,107.9,0.5
202406050510,芝,1800,1,10,108.0,0.5999999999999943
202406050510,芝,1800,7,11,108.2,0.7999999999999972
202406050510,芝,1800,8,12,108.2,0.7999999999999972
202406050510,芝,1800,4,13,108.3,0.8999999999999915
202406050510,芝,1800,2,14,108.3,0.8999999999999915
202406050510,芝,1800,4,15,109.2,1.7999999999999972
202406050510,芝,1800,3,16,110.2,2.799999999999997
202406050511,芝,1600,3,1,93.2,0.0
202406050511,芝,1600,6,2,93.3,0.09999999999999432
202406050511,芝,1600,7,3,93.4,0.20000000000000284
202406050511,芝,1600,1,4,93.4,0.20000000000000284
202406050511,芝,1600,1,5,93.4,0.20000000000000284
202406050511,芝,1600,2,6,93.4,0.20000000000000284
202406050511,芝,1600,3,7,93.4,0.20000000000000284
202406050511,芝,1600,4,8,93.5,0.29999999999999716
202406050511,芝,1600,8,9,93.6,0.3999999999999915
202406050511,芝,1600,6,10,93.6,0.3999999999999915
202406050511,芝,1600,5,11,93.8,0.5999999999999943
202406050511,芝,1600,7,12,93.9,0.7000000000000028
202406050511,芝,1600,4,13,94.1,0.8999999999999915
202406050511,芝,1600,2,14,94.2,1.0
202406050511,芝,1600,8,15,94.6,1.3999999999999915
202406050511,芝,1600,5,16,95.2,2.0
202406050603,芝,1600,2,1,94.4,0.0
202406050603,芝,1600,4,2,94.7,0.29999999999999716
202406050603,芝,1600,4,3,94.7,0.29999999999999716
202406050603,芝,1600,2,4,94.8,0.3999999999999915
202406050603,芝,1600,3,5,94.9,0.5
202406050603,芝,1600,3,6,95.0,0.5999999999999943
202406050603,芝,1600,1,7,95.1,0.6999999999999886
202406050603,芝,1600,8,8,95.1,0.6999999999999886
202406050603,芝,1600,5,9,95.1,0.6999999999999886
202406050603,芝,1600,1,10,95.5,1.0999999999999943
202406050603,芝,1600,6,11,95.8,1.3999999999999915
202406050603,芝,1600,6,12,96.0,1.5999999999999943
202406050603,芝,1600,5,13,96.2,1.7999999999999972
202406050603,芝,1600,7,14,96.2,1.7999999999999972
202406050603,芝,1600,8,15,96.4,2.0
