rid,cls,偏差値
202605030602,未勝利,37.463529690195
202605030603,未勝利,40.3989099500077
202605030606,未勝利,42.73192225139673
202605030607,1勝クラス,49.754002696019946
202605030608,1勝クラス,53.80967311974419
202605030609,2勝クラス,65.09616481018433
202605030610,3勝クラス,61.97607450280908
202605030611,重賞,70.93884114625769
202605030612,1勝クラス,47.485673448310926
202606010101,未勝利,39.31036791051424
202606010102,未勝利,44.93658410259269
202606010104,未勝利,47.16157987410847
202606010105,未勝利,45.272520998397475
202606010107,1勝クラス,51.06615161790967
202606010108,1勝クラス,42.09250368377685
202606010109,3勝クラス,68.60067635509027
202606010110,OP,55.49755286087789
202606010111,重賞,69.41713683238055
202606010112,2勝クラス,52.12150394701203
202606010301,未勝利,37.32166010980805
202606010302,未勝利,40.450209139854834
202606010303,未勝利,42.31979443823257
202606010306,1勝クラス,51.67032534689453
202606010307,未勝利,42.842486523976795
202606010308,2勝クラス,56.43394478079162
202606010309,1勝クラス,60.50513024063653
202606010310,2勝クラス,55.10829561948804
202606010311,3勝クラス,60.49926698676019
202606010312,1勝クラス,42.98720784498192
202606010401,未勝利,37.032640432832395
202606010402,未勝利,44.285772696071916
202606010403,未勝利,44.25413532895181
202606010404,1勝クラス,58.09932924158542
202606010406,未勝利,41.33971045291398
202606010407,1勝クラス,44.57598320059361
202606010408,1勝クラス,49.160505724066724
202606010409,2勝クラス,53.12994799247281
202606010410,OP,78.1771273443499
202606010411,重賞,57.78418131106557
202606010412,2勝クラス,57.21378684058389
202606010601,未勝利,41.498144638050036
202606010602,未勝利,40.15189124355476
202606010605,未勝利,42.732751992208364
202606010606,1勝クラス,44.31539077282268
202606010607,1勝クラス,47.05031886907664
202606010608,2勝クラス,53.33286071406338
202606010609,1勝クラス,56.277662907832365
202606010610,3勝クラス,66.81522020808603
202606010611,OP,64.90843502599247
202606010612,2勝クラス,52.94804706912427
202606010701,未勝利,41.01856211951413
202606010702,未勝利,44.01066603714742
202606010703,未勝利,44.74392639904437
202606010706,1勝クラス,46.48634940020154
202606010707,2勝クラス,56.20821279357541
202606010708,2勝クラス,56.65310966999531
202606010709,3勝クラス,64.34108664248025
202606010710,OP,72.0689601743969
202606010711,重賞,57.46801269498348
202606010712,未勝利,46.82857710446196
202606010801,未勝利,42.43413786672978
202606010802,未勝利,44.00540559718431
202606010804,未勝利,48.52066712661734
202606010805,未勝利,43.53478333622584
202606010806,1勝クラス,58.51021630538413
202606010807,1勝クラス,44.88724488079809
202606010808,1勝クラス,45.72157434565803
202606010809,2勝クラス,57.73002235665356
202606010810,2勝クラス,58.76419158523221
202606010811,3勝クラス,58.90555898254737
202606010812,1勝クラス,47.530642984454055
202606010901,未勝利,40.80809350687342
202606010902,未勝利,43.161606616111804
202606010903,未勝利,39.39674543631288
202606010906,1勝クラス,48.83304702316871
202606010907,2勝クラス,57.12629538131268
202606010908,2勝クラス,55.30877023374422
202606010909,1勝クラス,57.10228739476284
202606010910,3勝クラス,64.34915228765952
202606010911,重賞,71.99342899965748
202606010912,未勝利,42.457413571204114
202606020101,未勝利,46.93768158941775
202606020102,未勝利,37.669726173629286
202606020103,未勝利,38.54014462352207
202606020104,未勝利,37.83025269463336
202606020105,未勝利,39.31536928795253
202606020106,1勝クラス,55.59451252626499
202606020107,1勝クラス,45.4199264979229
202606020108,2勝クラス,51.255506384635275
202606020109,1勝クラス,59.21721976896947
202606020110,3勝クラス,62.02663943075164
202606020111,重賞,74.12508660028479
202606020112,2勝クラス,58.385454704337306
202606020201,未勝利,42.14984457629407
202606020202,未勝利,44.54796756958481
202606020203,未勝利,33.685186721979
202606020204,1勝クラス,60.144730293356695
202606020205,未勝利,46.73439942463171
202606020206,1勝クラス,44.42179636022562
202606020207,1勝クラス,49.808461069828724
202606020208,1勝クラス,44.969388625730275
202606020209,2勝クラス,55.68253285394489
202606020210,3勝クラス,56.178631908462904
202606020211,重賞,70.97410646803081
202606020212,2勝クラス,55.31934945615171
202606020301,未勝利,50.42449237146494
202606020302,未勝利,40.58591683851067
202606020303,未勝利,40.35980046092952
202606020305,未勝利,42.944232817321364
202606020306,未勝利,39.54911764855347
202606020307,1勝クラス,53.439625638490526
202606020308,1勝クラス,51.08433697355556
202606020309,2勝クラス,56.210103910022944
202606020310,3勝クラス,70.61905017043436
202606020311,重賞,72.12730964388972
202606020312,1勝クラス,50.29126659980505
202606020401,未勝利,42.30491730131507
202606020402,未勝利,40.27730939033495
202606020403,未勝利,39.8710913351853
202606020405,未勝利,43.046082022671
202606020406,1勝クラス,41.8396337747738
202606020407,1勝クラス,57.10896395033157
202606020408,2勝クラス,58.734989906978385
202606020409,3勝クラス,60.38842124634175
202606020410,OP,78.02655107978735
202606020411,重賞,58.74374968605113
202606020412,2勝クラス,52.42610995477718
202606020501,未勝利,42.18400303647583
202606020502,未勝利,47.177422606989786
202606020503,未勝利,41.607019010918876
202606020504,未勝利,41.304552961579944
202606020505,未勝利,42.615529520304996
202606020506,1勝クラス,62.58075288819297
202606020507,1勝クラス,47.40422052960413
202606020508,1勝クラス,42.654036544128125
202606020509,2勝クラス,54.15685194985288
202606020510,3勝クラス,61.19967641483327
202606020511,OP,56.832520306816235
202606020512,2勝クラス,53.15529528693586
202606020601,未勝利,41.29670455204109
202606020602,未勝利,45.6159449686255
202606020603,未勝利,37.87940314916156
202606020604,未勝利,41.600761861922194
202606020605,未勝利,39.35298650115401
202606020606,1勝クラス,47.963299185190145
202606020607,1勝クラス,52.61819371428912
202606020608,2勝クラス,56.250815149393
202606020609,2勝クラス,54.571962575896194
202606020610,OP,65.63253592322619
202606020611,重賞,62.33815827046915
202606020612,1勝クラス,41.57971176355704
202606020701,未勝利,40.48489378131173
202606020702,未勝利,41.22897524400146
202606020703,未勝利,40.13781953558872
202606020704,未勝利,45.99667120114814
202606020705,未勝利,43.2206026392852
202606020706,1勝クラス,49.71679778321823
202606020707,1勝クラス,47.18995329291726
202606020709,2勝クラス,55.02452238431647
202606020710,3勝クラス,67.55589200879064
202606020711,重賞,60.11777390311941
202606020712,1勝クラス,40.516200713059874
202606020801,未勝利,38.352740919782086
202606020802,未勝利,44.472726707196614
202606020803,1勝クラス,55.000189061032685
202606020805,未勝利,39.4270789158646
202606020806,未勝利,43.793984892336034
202606020807,1勝クラス,50.2995233714172
202606020808,1勝クラス,48.02357809844223
202606020809,2勝クラス,52.612364317740926
202606020810,3勝クラス,63.61272213882734
202606020811,OP,71.13967486771212
202606020812,2勝クラス,58.526947391324214
202606030101,未勝利,36.643950627612625
202606030102,未勝利,40.18993234844308
202606030103,未勝利,39.249423501190606
202606030104,未勝利,38.780187316345526
202606030105,未勝利,38.06345046051085
202606030106,1勝クラス,45.42657667058795
202606030107,1勝クラス,44.0066618007409
202606030108,2勝クラス,56.350611382648815
202606030109,3勝クラス,58.59591463382098
202606030110,OP,72.0133772139452
202606030111,重賞,70.33348010350417
202606030112,2勝クラス,60.71786220171171
202606030201,未勝利,39.29042891299678
202606030202,未勝利,40.72775391964017
202606030203,未勝利,41.63031867494064
202606030204,未勝利,40.573685570379354
202606030205,未勝利,40.86955057631826
202606030206,1勝クラス,55.213279722904446
202606030207,1勝クラス,48.39529286780424
202606030208,1勝クラス,42.90226166645269
202606030209,1勝クラス,56.88276619517761
202606030210,3勝クラス,56.666204891682426
202606030211,重賞,82.32513037920367
202606030212,2勝クラス,49.01674263266385
202606030301,未勝利,43.929811890024276
202606030302,未勝利,39.065918725521485
202606030303,未勝利,41.635875457916974
202606030305,未勝利,44.54985032982792
202606030306,未勝利,48.41452893800025
202606030307,1勝クラス,48.37892470084287
202606030308,1勝クラス,50.27184557937287
202606030309,1勝クラス,53.27007065773196
202606030310,2勝クラス,53.3930348412832
202606030311,重賞,67.46492192038114
202606030312,2勝クラス,54.78209565064826
202606030401,未勝利,43.29324970887344
202606030402,未勝利,40.35206260250095
202606030403,未勝利,41.26889055461514
202606030405,未勝利,40.87251114782407
202606030406,1勝クラス,62.647361038762135
202606030407,1勝クラス,52.48733843240075
202606030408,1勝クラス,42.66196491275632
202606030409,2勝クラス,57.98853686210136
202606030410,3勝クラス,63.83078123739327
202606030411,3勝クラス,60.59108908159389
202606030412,2勝クラス,50.065082700663
202606030501,未勝利,40.77456324987142
202606030502,未勝利,37.826952707745875
202606030503,未勝利,42.656458609145616
202606030505,未勝利,45.928248527739306
202606030506,未勝利,39.65178149381742
202606030507,1勝クラス,56.39804526259106
202606030508,1勝クラス,44.77951384869754
202606030509,1勝クラス,49.9418795217412
202606030510,3勝クラス,61.328160071002436
202606030511,重賞,58.65687837816634
202606030512,2勝クラス,52.65606333873852
202606030601,未勝利,38.541884756164976
202606030602,未勝利,43.16278711632202
202606030603,未勝利,37.48917817051987
202606030605,未勝利,41.49931819004176
202606030606,1勝クラス,63.79130883784748
202606030607,1勝クラス,49.34589785862528
202606030608,2勝クラス,56.922044393468035
202606030609,2勝クラス,55.42404989981856
202606030610,3勝クラス,62.24111174102934
202606030611,OP,63.086673608396616
202606030612,1勝クラス,44.94275586338118
202606030701,未勝利,42.03178897184399
202606030702,未勝利,47.37058119879061
202606030703,未勝利,37.82660597843411
202606030704,未勝利,43.75516999354077
202606030705,未勝利,39.52484473242176
202606030706,1勝クラス,51.117240436090285
202606030707,1勝クラス,47.941665810338534
202606030708,1勝クラス,47.62225404149355
202606030709,2勝クラス,49.154818055415205
202606030710,3勝クラス,70.36987457547504
202606030712,2勝クラス,54.009914814484944
202606030801,未勝利,42.15266199335024
202606030802,未勝利,38.50935752362212
202606030803,未勝利,44.35946210736205
202606030804,未勝利,39.52941587707468
202606030805,1勝クラス,45.24247839975976
202606030806,1勝クラス,62.47792162075829
202606030807,1勝クラス,42.64656859100974
202606030808,2勝クラス,61.22839611477367
202606030809,2勝クラス,57.252754536622504
202606030810,OP,68.70278578484546
202606030811,重賞,72.40814985671366
202606030812,3勝クラス,62.433722211812146
202606040102,未勝利,43.71186642658669
202606040103,未勝利,50.147444575605505
202606040104,未勝利,38.944997863795216
202606040107,未勝利,40.16802142048607
202606040108,1勝クラス,44.41975476117818
202606040109,1勝クラス,49.719029304480934
202606040110,2勝クラス,50.445219383991954
202606040111,重賞,71.7451397250084
202606040112,1勝クラス,47.408139784310414
202606040202,未勝利,33.4992673116997
202606040203,未勝利,40.81385756911974
202606040204,未勝利,38.71424147172148
202606040207,未勝利,39.93411590392331
202606040208,1勝クラス,52.19138785859846
202606040209,2勝クラス,53.97980916969581
202606040210,3勝クラス,61.28893175097028
202606040211,重賞,64.24037982200149
202606040212,1勝クラス,46.39699944223352
202606040301,未勝利,45.6189224181863
202606040302,未勝利,40.703142472327556
202606040303,未勝利,43.263080238976414
202606040304,未勝利,39.787815667878064
202606040307,未勝利,43.338755370019335
202606040308,1勝クラス,47.26961164590141
202606040309,2勝クラス,55.78533233651205
202606040310,3勝クラス,63.846410030545485
202606040311,OP,71.84575899674437
202606040312,1勝クラス,52.8703437783033
202606040402,未勝利,37.43058969078953
202606040403,未勝利,43.38110254334214
202606040404,未勝利,44.47022847589106
202606040406,未勝利,43.10093698414346
202606040407,1勝クラス,51.9248149830554
202606040408,1勝クラス,46.42076420029523
202606040409,2勝クラス,55.325958547657976
202606040410,3勝クラス,60.91777188844688
202606040411,重賞,69.57634881794183
202606040412,2勝クラス,60.05227086080493
202607010101,未勝利,48.6640074394117
202607010102,未勝利,38.61067872426117
202607010103,未勝利,48.18261745836992
202607010104,未勝利,40.05800621429832
202607010105,未勝利,45.93753792018095
202607010106,1勝クラス,63.52222434089098
202607010107,1勝クラス,48.46249340077006
202607010108,1勝クラス,39.63339597646633
202607010109,1勝クラス,50.24274534668637
202607010110,2勝クラス,55.950591315293224
202607010111,2勝クラス,55.75429628121442
202607010112,1勝クラス,43.13491734076945
202607010201,未勝利,45.844196585223685
202607010202,未勝利,44.967773868398766
202607010203,未勝利,45.26991583011019
202607010204,未勝利,43.58602878395093
202607010205,未勝利,42.325416949427456
202607010206,1勝クラス,48.459147078079475
202607010207,1勝クラス,49.18390734906371
202607010208,1勝クラス,44.05944187309872
202607010209,2勝クラス,55.23374869930442
202607010210,OP,65.07104213321728
202607010211,重賞,77.84230058775535
202607010212,1勝クラス,44.83136466093278
202607010301,未勝利,40.422790464413886
202607010302,未勝利,41.50682843137389
202607010303,未勝利,42.52812874609494
202607010304,未勝利,43.57133059306713
202607010305,未勝利,38.328413554006715
202607010306,未勝利,45.58269082410162
202607010307,1勝クラス,49.47574882972346
202607010308,1勝クラス,48.100511473176645
202607010309,2勝クラス,57.166347591552714
202607010310,3勝クラス,64.94007391031268
202607010311,重賞,64.12349952789278
202607010312,1勝クラス,43.66235128361905
202607010401,未勝利,46.026567776026916
202607010402,未勝利,37.18638723060891
202607010403,未勝利,41.369625017774524
202607010404,未勝利,42.02083793700798
202607010405,未勝利,44.219084897170006
202607010406,1勝クラス,49.93808252352166
202607010407,1勝クラス,47.25765989127091
202607010408,1勝クラス,43.47017715529122
202607010409,1勝クラス,58.85257463839173
202607010410,2勝クラス,60.69052955785907
202607010411,重賞,69.96625589502428
202607010412,1勝クラス,43.396215879058104
202607010501,未勝利,44.60175568250737
202607010502,未勝利,41.06985343165705
202607010503,未勝利,44.6203185186388
202607010504,未勝利,42.94404989672486
202607010505,未勝利,41.497418037643726
202607010506,1勝クラス,44.48132506610787
202607010507,1勝クラス,45.57088452974213
202607010508,1勝クラス,48.33272102882437
202607010509,1勝クラス,53.8867931739006
202607010510,2勝クラス,51.884227077631515
202607010511,3勝クラス,65.68944832902042
202607010512,2勝クラス,53.306886102341004
202607010601,未勝利,42.36479735831353
202607010602,未勝利,43.59611450422165
202607010603,未勝利,38.601694130411616
202607010604,未勝利,40.51057947153297
202607010605,未勝利,37.89271120715035
202607010606,1勝クラス,50.18613040415339
202607010607,1勝クラス,45.300472930868914
202607010608,1勝クラス,54.50910651725912
202607010609,1勝クラス,47.35812480553176
202607010610,3勝クラス,69.29165366338117
202607010611,重賞,77.75395795131202
202607010612,2勝クラス,55.669257875522845
202607020101,未勝利,48.40966368871578
202607020103,未勝利,39.38492776172511
202607020104,未勝利,42.55042936722756
202607020105,未勝利,41.363738020617475
202607020106,2勝クラス,63.512652789179484
202607020107,3勝クラス,61.56459934534189
202607020108,1勝クラス,54.11801795857534
202607020109,1勝クラス,47.726984093886706
202607020110,1勝クラス,53.55657321771123
202607020111,1勝クラス,45.440430873010115
202607020112,未勝利,43.74208366826741
202607020201,未勝利,48.65000753420704
202607020203,未勝利,40.905580887048714
202607020204,未勝利,40.81318304069815
202607020205,未勝利,41.86734097329041
202607020206,2勝クラス,56.61459025293402
202607020207,重賞,76.97055967873187
202607020208,2勝クラス,60.88118523333922
202607020209,1勝クラス,48.72341438828621
202607020210,1勝クラス,51.82448897916502
202607020211,1勝クラス,52.136992566199964
202607020212,未勝利,37.38707440919622
202607020301,未勝利,43.18175337238978
202607020303,未勝利,39.069982615155205
202607020304,未勝利,39.141414897953595
202607020305,未勝利,40.095862092968176
202607020306,3勝クラス,66.21061051802911
202607020307,3勝クラス,64.28033895863933
202607020308,2勝クラス,61.48199117457693
202607020310,1勝クラス,46.8353155508817
202607020311,1勝クラス,54.081919778800966
202607020312,1勝クラス,51.60828842195299
202607020401,未勝利,37.70559394787921
202607020404,未勝利,42.80025276317712
202607020405,1勝クラス,49.390048902163095
202607020406,2勝クラス,58.97699236279011
202607020407,OP,82.00342299546494
202607020408,2勝クラス,58.67865885320955
202607020410,1勝クラス,54.1894994578634
202607020411,1勝クラス,49.03088414452531
202607020412,未勝利,37.591753354386626
202607020501,未勝利,42.05225022459785
202607020503,未勝利,40.24893662817888
202607020504,未勝利,39.89105371954096
202607020505,1勝クラス,45.11194024949305
202607020506,2勝クラス,55.70869157462053
202607020507,3勝クラス,69.62022142846959
202607020508,1勝クラス,53.456257514120125
202607020510,未勝利,37.686411504554975
202607020511,1勝クラス,46.50484962141545
202607020512,未勝利,40.54943526952563
202607020601,未勝利,37.76748460419573
202607020604,未勝利,42.66735826245551
202607020605,1勝クラス,51.24927707241006
202607020606,2勝クラス,55.164087850603345
202607020607,重賞,67.69888328177726
202607020608,2勝クラス,61.87887680053802
202607020610,1勝クラス,47.942961366732725
202607020611,1勝クラス,45.18958759331954
202607020612,未勝利,41.818873765591746
202607020701,未勝利,41.00555006482884
202607020702,未勝利,36.06794662396446
202607020704,未勝利,38.396888682835296
202607020705,未勝利,37.98000383474984
202607020706,2勝クラス,50.63673462173898
202607020707,3勝クラス,62.820493724313714
202607020708,1勝クラス,52.31027048832285
202607020709,1勝クラス,53.688973507666816
202607020710,1勝クラス,53.08794320906315
202607020711,1勝クラス,47.4203525272047
202607020712,未勝利,36.70427447869043
202607020801,未勝利,45.51962791331606
202607020804,未勝利,38.12982656116061
202607020805,未勝利,43.66712374408461
202607020806,2勝クラス,61.02930587173708
202607020807,重賞,73.8649573801379
202607020808,2勝クラス,59.791554267948236
202607020809,未勝利,40.124138598786764
202607020810,1勝クラス,48.65480304199732
202607020811,1勝クラス,49.767489985889014
202607020812,未勝利,42.107328641639
202607030101,未勝利,39.12924876887196
202607030103,1勝クラス,49.86424684215087
202607030104,未勝利,35.838949934691996
202607030105,未勝利,38.89168911674899
202607030106,2勝クラス,64.890891047629
202607030107,3勝クラス,64.71848923817788
202607030108,1勝クラス,52.06457593121885
202607030110,1勝クラス,51.10229559948077
202607030111,未勝利,41.64459173529703
202607030112,未勝利,37.312551642926316
202607030201,未勝利,45.39354932445143
202607030204,未勝利,43.05858483357305
202607030205,1勝クラス,49.7763553238289
202607030206,2勝クラス,56.641997637290544
202607030207,OP,75.22770152129702
202607030208,1勝クラス,47.78496416176945
202607030210,未勝利,38.203484594248614
202607030211,1勝クラス,49.74320093266667
202607030212,未勝利,38.59854380978104
202607030301,未勝利,40.87595460556135
202607030302,未勝利,42.67993365264462
202607030304,未勝利,40.37628507499004
202607030305,未勝利,42.77192922753304
202607030306,2勝クラス,56.36688744175834
202607030307,3勝クラス,58.834000553650036
202607030308,2勝クラス,54.25150437324277
202607030309,1勝クラス,45.44731246483488
202607030310,1勝クラス,53.11643041488436
202607030311,1勝クラス,48.78392714481543
202607030312,未勝利,41.72398619712144
202607030401,未勝利,40.05296625516561
202607030404,未勝利,40.84387230075083
202607030405,1勝クラス,53.98789942257525
202607030406,3勝クラス,70.2390871304404
202607030407,重賞,50.39744402555536
202607030408,2勝クラス,58.871894170487025
202607030409,未勝利,36.86588990879645
202607030410,1勝クラス,48.36974564439639
202607030411,未勝利,42.80639954066872
202607030412,1勝クラス,49.19816992191781
202608010101,未勝利,42.36132167975308
202608010102,未勝利,41.020690019325826
202608010103,未勝利,44.50150489601306
202608010106,1勝クラス,55.866858491211275
202608010107,1勝クラス,47.171512011714995
202608010108,1勝クラス,50.45389345720482
202608010109,2勝クラス,64.20823063770163
202608010110,3勝クラス,60.54456129182301
202608010111,重賞,70.59061027718415
202608010112,2勝クラス,54.717422903299365
202608010301,未勝利,38.83359955253917
202608010302,未勝利,43.37017007187376
202608010304,1勝クラス,65.45268932354583
202608010305,未勝利,47.91215518027007
202608010306,未勝利,43.43355593601547
202608010307,1勝クラス,42.8323521396617
202608010309,2勝クラス,60.249004796212745
202608010310,2勝クラス,51.8884583286426
202608010311,OP,74.30735963589366
202608010312,1勝クラス,45.60096886047132
202608010401,未勝利,46.466015952326174
202608010403,未勝利,43.61337861384926
202608010405,1勝クラス,62.369707232264616
202608010406,1勝クラス,50.58344890096625
202608010407,1勝クラス,50.24470650057197
202608010408,2勝クラス,57.90294311925163
202608010409,2勝クラス,60.87829424542842
202608010410,3勝クラス,60.305474847351384
202608010411,OP,63.537999438040096
202608010412,未勝利,45.00073664826503
202608010601,未勝利,37.960376955678235
202608010602,未勝利,37.629810244792374
202608010603,未勝利,39.12583881428006
202608010605,未勝利,44.06461603171898
202608010606,1勝クラス,58.70549336563179
202608010607,1勝クラス,51.59653367429499
202608010608,1勝クラス,54.120515522279824
202608010609,2勝クラス,51.603851548492685
202608010610,OP,62.43842701043539
202608010611,3勝クラス,66.09076408092244
202608010612,2勝クラス,51.91972580481682
202608010701,未勝利,40.26758227564695
202608010702,未勝利,39.70045407044271
202608010703,未勝利,42.88805313246588
202608010704,1勝クラス,58.742386887379915
202608010706,未勝利,45.95333424213124
202608010707,1勝クラス,49.76197944056799
202608010708,1勝クラス,47.532000076862005
202608010709,2勝クラス,58.02754904037056
202608010710,2勝クラス,58.45613570098514
202608010711,重賞,73.37470059023802
202608010712,1勝クラス,43.42764713098915
202608010801,未勝利,44.008549830147196
202608010802,未勝利,41.888619955771404
202608010804,1勝クラス,48.45618844317044
202608010805,未勝利,45.3253878670334
202608010806,未勝利,38.29060053654616
202608010807,1勝クラス,48.12402718886994
202608010808,2勝クラス,58.773799912067076
202608010809,OP,57.206472510052464
202608010810,3勝クラス,69.6928246517491
202608010811,OP,68.52460074734465
202608010812,2勝クラス,51.03022990383922
202608010901,未勝利,44.219409909661465
202608010902,未勝利,45.27307295866034
202608010903,未勝利,46.4821595429274
202608010904,未勝利,43.484679792715866
202608010906,1勝クラス,47.10737497547997
202608010907,2勝クラス,56.329116718597334
202608010908,2勝クラス,61.419473209360795
202608010909,1勝クラス,54.60660359326238
202608010910,3勝クラス,56.8795883385548
202608010911,重賞,83.64277581018649
202608010912,1勝クラス,51.142277577695864
202608020101,未勝利,42.484538884507295
202608020102,未勝利,37.639670418843785
202608020103,未勝利,42.11556157557003
202608020104,未勝利,40.87418950157283
202608020106,未勝利,46.12886337800744
202608020107,1勝クラス,66.03946219538675
202608020108,1勝クラス,50.991043575660704
202608020109,2勝クラス,59.73117710426759
202608020110,2勝クラス,52.94153928155523
202608020111,3勝クラス,66.64428697252868
202608020112,1勝クラス,45.34531889735514
202608020201,未勝利,41.01845272672176
202608020202,未勝利,37.46930684791259
202608020203,未勝利,42.96931738972171
202608020205,未勝利,43.08820414795291
202608020206,1勝クラス,57.686977948138136
202608020207,1勝クラス,44.90375121839898
202608020208,1勝クラス,44.507715326624904
202608020209,2勝クラス,57.9335823877536
202608020210,3勝クラス,64.04196348467269
202608020211,重賞,72.21993002709988
202608020212,2勝クラス,57.437775012009816
202608020301,未勝利,40.76261448641061
202608020302,未勝利,41.529729764395285
202608020303,未勝利,42.20106385861424
202608020305,未勝利,45.16711828215042
202608020306,1勝クラス,57.94931188952016
202608020307,1勝クラス,49.36106625980168
202608020308,2勝クラス,52.85757457030301
202608020309,3勝クラス,59.350752094723724
202608020310,OP,59.878946038341354
202608020311,OP,79.04095095688733
202608020312,1勝クラス,44.99323513119629
202608020501,未勝利,38.02287825705771
202608020502,未勝利,41.18837130428116
202608020503,未勝利,46.04111101420955
202608020504,未勝利,44.49282741723064
202608020506,未勝利,40.57949890770389
202608020507,1勝クラス,50.278574293568994
202608020508,2勝クラス,57.03116974926111
202608020509,1勝クラス,60.134515434165564
202608020510,3勝クラス,60.06884426106686
202608020511,OP,67.87556777887937
202608020512,1勝クラス,40.75868824214004
202608020601,未勝利,42.61339815449063
202608020603,未勝利,37.52067073568483
202608020604,1勝クラス,53.694469882807844
202608020605,未勝利,41.25138802556542
202608020606,未勝利,42.875356451968955
202608020607,1勝クラス,52.9861490916399
202608020608,1勝クラス,43.47289972672405
202608020609,2勝クラス,56.50908992934903
202608020610,3勝クラス,72.92935536227283
202608020611,重賞,73.0888554873695
202608020612,2勝クラス,53.80853432598427
202608030101,未勝利,44.55096746660211
202608030102,未勝利,42.322986176982226
202608030103,未勝利,45.27789128942559
202608030105,未勝利,46.54270513530821
202608030106,未勝利,42.31379896844239
202608030107,1勝クラス,57.30551360225846
202608030108,1勝クラス,57.920004807397035
202608030109,1勝クラス,47.25830640094313
202608030110,3勝クラス,73.58427335501855
202608030111,OP,70.15989933712449
202608030112,2勝クラス,53.739653358307834
202608030201,未勝利,44.557800132029165
202608030202,未勝利,42.1743368665436
202608030203,未勝利,42.80462111946229
202608030205,未勝利,39.841824483654385
202608030206,1勝クラス,54.47930930769577
202608030207,1勝クラス,41.2423434492637
202608030208,1勝クラス,51.183528870460485
202608030209,2勝クラス,56.112108921662646
202608030210,3勝クラス,64.60808795382411
202608030211,重賞,72.94578562929178
202608030212,2勝クラス,62.99483627991049
202608030301,未勝利,38.563785778884366
202608030302,未勝利,38.23425561523314
202608030303,未勝利,42.97298648376115
202608030304,未勝利,42.48746578914173
202608030305,未勝利,38.71274538247109
202608030306,1勝クラス,45.66585946966413
202608030307,1勝クラス,56.866410816937304
202608030308,1勝クラス,46.0345940404649
202608030309,1勝クラス,55.37080673791312
202608030310,2勝クラス,54.364290202104506
202608030311,重賞,70.13501451672131
202608030312,1勝クラス,46.9536741956155
202608030401,未勝利,47.73916994309167
202608030402,未勝利,47.26802846267698
202608030403,未勝利,41.407377390181736
202608030404,未勝利,44.29942678660061
202608030405,未勝利,44.905716611197455
202608030406,1勝クラス,60.40784855898155
202608030407,1勝クラス,45.95631690288805
202608030408,2勝クラス,50.48464377332665
202608030409,2勝クラス,58.31628927089524
202608030410,3勝クラス,57.62544501082816
202608030411,重賞,73.25313286751222
202608030412,3勝クラス,64.01546382811217
202608030501,未勝利,48.210526419916796
202608030502,未勝利,37.82515621856997
202608030503,未勝利,42.105317518084036
202608030504,未勝利,42.395287005838874
202608030505,1勝クラス,57.65330675459792
202608030506,1勝クラス,56.99367960712727
202608030507,1勝クラス,48.7866707058416
202608030508,1勝クラス,42.38818428560366
202608030509,2勝クラス,51.868425521259745
202608030510,2勝クラス,51.9503961772102
202608030511,重賞,61.44313807660088
202608030512,2勝クラス,57.675496399155676
202608030601,未勝利,43.690220484019235
202608030602,未勝利,41.70597990307354
202608030603,未勝利,41.8374218360061
202608030604,未勝利,45.70108218829202
202608030605,未勝利,39.2587015136439
202608030606,1勝クラス,48.26674478502585
202608030607,1勝クラス,58.75769556838562
202608030608,1勝クラス,41.817942179842525
202608030609,3勝クラス,60.774597942260236
202608030610,OP,58.38578067475074
202608030611,OP,73.6038812369615
202608030612,2勝クラス,54.834324497172794
202608030701,未勝利,43.14914730538117
202608030702,未勝利,42.194444158562725
202608030703,未勝利,42.307094683490455
202608030704,未勝利,43.18117076227462
202608030705,未勝利,41.76018362481571
202608030706,1勝クラス,42.57990501832636
202608030707,1勝クラス,51.14511055892254
202608030709,1勝クラス,58.65205831065679
202608030710,3勝クラス,69.28080919846356
202608030711,OP,62.78526299229744
202608030712,2勝クラス,53.553750827355515
202608030801,未勝利,39.72412560727444
202608030802,未勝利,41.75817817450358
202608030803,未勝利,43.324193916340036
202608030804,未勝利,44.69174769930386
202608030805,未勝利,40.56438561124366
202608030806,1勝クラス,61.04740606851395
202608030807,1勝クラス,41.18243289399663
202608030808,2勝クラス,61.95963817094348
202608030809,2勝クラス,54.40835495318464
202608030810,3勝クラス,62.745403951069775
202608030811,OP,71.83906468173029
202608030812,2勝クラス,49.914424979515374
202608030901,未勝利,40.271609841682334
202608030902,未勝利,41.7356158362782
202608030903,未勝利,47.405026531403934
202608030904,未勝利,41.39975656937365
202608030905,未勝利,42.009508336735976
202608030906,1勝クラス,58.19450205285864
202608030907,1勝クラス,49.94643761545553
202608030908,1勝クラス,44.62753949004143
202608030909,1勝クラス,57.384063107902186
202608030910,3勝クラス,64.07911829092562
202608030911,重賞,81.2033892931231
202608030912,2勝クラス,56.95605008510963
202608031001,未勝利,40.180144165090255
202608031002,未勝利,44.459861136808506
202608031003,未勝利,42.12015509418822
202608031004,未勝利,43.42644961512916
202608031005,1勝クラス,55.50940369225515
202608031006,1勝クラス,60.5099641619272
202608031007,1勝クラス,43.28338736940524
202608031008,2勝クラス,57.94914865770131
202608031009,2勝クラス,52.75536413460295
202608031010,3勝クラス,63.429696931067255
202608031011,OP,61.95751072540433
202608031012,1勝クラス,47.10100736895646
