race_id,surface,race_class,horse_num,rank,n_horses,interval_days,corner_advance,is_promotion
202606020408,ダ,2勝クラス,6,4,13,43,0,0
202606020408,ダ,2勝クラス,9,5,13,43,0,0
202606020408,ダ,2勝クラス,1,6,13,62,2,0
202606020408,ダ,2勝クラス,7,7,13,99,-1,0
202606020408,ダ,2勝クラス,11,8,13,57,11,0
202606020408,ダ,2勝クラス,4,9,13,210,4,0
202606020408,ダ,2勝クラス,3,10,13,91,0,0
202606020408,ダ,2勝クラス,8,13,13,106,3,0
202606020409,芝,3勝クラス,1,1,16,133,8,0
202606020409,芝,3勝クラス,16,2,16,189,-1,1
202606020409,芝,3勝クラス,11,3,16,104,-1,1
202606020409,芝,3勝クラス,5,4,16,161,0,1
202606020409,芝,3勝クラス,15,5,16,70,-1,0
202606020409,芝,3勝クラス,4,6,16,106,9,0
202606020409,芝,3勝クラス,7,7,16,197,-3,0
202606020409,芝,3勝クラス,3,8,16,70,-2,0
202606020409,芝,3勝クラス,8,10,16,57,-1,0
202606020409,芝,3勝クラス,10,11,16,141,0,0
202606020409,芝,3勝クラス,6,12,16,106,-3,0
202606020409,芝,3勝クラス,12,14,16,126,0,0
202606020409,芝,3勝クラス,9,15,16,43,-1,0
202606020409,芝,3勝クラス,13,16,16,104,-2,1
202606020410,ダ,OP,9,1,15,140,2,0
202606020410,ダ,OP,14,2,15,112,1,0
202606020410,ダ,OP,13,3,15,106,2,0
202606020410,ダ,OP,11,4,15,56,-2,0
202606020410,ダ,OP,8,5,15,158,0,0
202606020410,ダ,OP,5,6,15,187,-1,0
202606020410,ダ,OP,4,8,15,140,3,0
202606020410,ダ,OP,6,9,15,112,5,0
202606020410,ダ,OP,10,10,15,106,0,0
202606020410,ダ,OP,1,11,15,168,0,1
202606020410,ダ,OP,15,12,15,169,0,0
202606020410,ダ,OP,7,13,15,112,1,1
202606020410,ダ,OP,2,14,15,104,2,1
202606020410,ダ,OP,3,15,15,259,-2,0
202606020411,芝,重賞,6,3,10,113,-1,0
202606020411,芝,重賞,5,4,10,162,2,0
202606020411,芝,重賞,3,6,10,81,1,0
202606020411,芝,重賞,1,7,10,62,0,0
202606020411,芝,重賞,9,9,10,162,0,0
202606020411,芝,重賞,2,10,10,133,0,0
202606020412,芝,2勝クラス,16,1,16,119,0,0
202606020412,芝,2勝クラス,4,2,16,42,0,0
202606020412,芝,2勝クラス,5,3,16,154,-1,0
202606020412,芝,2勝クラス,3,4,16,91,0,0
202606020412,芝,2勝クラス,12,5,16,295,-1,0
202606020412,芝,2勝クラス,6,6,16,231,-2,0
202606020412,芝,2勝クラス,2,7,16,92,1,0
202606020412,芝,2勝クラス,10,8,16,50,0,0
202606020412,芝,2勝クラス,13,9,16,78,1,0
202606020412,芝,2勝クラス,1,10,16,112,1,0
202606020412,芝,2勝クラス,8,11,16,91,0,0
202606020412,芝,2勝クラス,9,12,16,99,1,0
202606020412,芝,2勝クラス,7,13,16,78,2,0
202606020412,芝,2勝クラス,14,14,16,183,0,0
202606020412,芝,2勝クラス,11,15,16,92,0,0
202606020412,芝,2勝クラス,15,16,16,120,0,0
202606020509,芝,2勝クラス,7,2,10,119,1,0
202606020509,芝,2勝クラス,6,3,10,83,1,0
202606020509,芝,2勝クラス,3,4,10,329,0,0
202606020509,芝,2勝クラス,2,6,10,146,0,1
202606020509,芝,2勝クラス,11,7,10,112,6,0
202606020509,芝,2勝クラス,1,9,10,119,-1,0
202606020509,芝,2勝クラス,5,10,10,112,5,0
202606020510,芝,3勝クラス,16,1,16,83,1,0
202606020510,芝,3勝クラス,7,2,16,133,0,0
202606020510,芝,3勝クラス,6,3,16,97,-1,0
202606020510,芝,3勝クラス,13,4,16,63,-2,0
202606020510,芝,3勝クラス,10,5,16,111,3,0
202606020510,芝,3勝クラス,5,6,16,83,0,0
202606020510,芝,3勝クラス,4,7,16,153,1,0
202606020510,芝,3勝クラス,8,8,16,133,0,0
202606020510,芝,3勝クラス,2,9,16,238,7,0
202606020510,芝,3勝クラス,15,10,16,119,0,0
202606020510,芝,3勝クラス,11,11,16,91,0,0
202606020510,芝,3勝クラス,14,12,16,118,-2,0
202606020510,芝,3勝クラス,12,13,16,76,4,0
202606020510,芝,3勝クラス,3,14,16,91,1,0
202606020510,芝,3勝クラス,1,15,16,77,2,0
202606020510,芝,3勝クラス,9,16,16,119,3,0
202606020511,芝,OP,15,6,16,48,-2,0
202606020511,芝,OP,12,7,16,161,1,1
202606020511,芝,OP,5,8,16,146,0,0
202606020511,芝,OP,13,10,16,202,0,0
202606020511,芝,OP,11,11,16,139,2,0
202606020511,芝,OP,1,16,16,83,0,0
202606020512,ダ,2勝クラス,6,1,16,69,0,0
202606020512,ダ,2勝クラス,12,2,16,118,1,0
202606020512,ダ,2勝クラス,15,3,16,196,-2,0
202606020512,ダ,2勝クラス,14,4,16,56,0,0
202606020512,ダ,2勝クラス,16,5,16,56,0,0
202606020512,ダ,2勝クラス,7,6,16,68,-2,0
202606020512,ダ,2勝クラス,8,7,16,84,2,0
202606020512,ダ,2勝クラス,3,8,16,125,1,0
202606020512,ダ,2勝クラス,4,9,16,97,0,0
202606020512,ダ,2勝クラス,11,10,16,69,1,0
202606020512,ダ,2勝クラス,2,11,16,105,0,0
202606020512,ダ,2勝クラス,10,12,16,104,-2,0
202606020512,ダ,2勝クラス,9,13,16,160,0,0
202606020512,ダ,2勝クラス,13,14,16,69,0,0
202606020512,ダ,2勝クラス,1,15,16,69,0,0
202606020512,ダ,2勝クラス,5,16,16,98,0,0
202606020608,芝,2勝クラス,7,2,10,64,-1,0
202606020608,芝,2勝クラス,4,4,10,106,-1,0
202606020608,芝,2勝クラス,5,6,10,70,0,0
202606020608,芝,2勝クラス,10,7,10,64,-2,0
202606020608,芝,2勝クラス,3,8,10,28,-1,0
202606020608,芝,2勝クラス,2,9,10,21,0,0
202606020608,芝,2勝クラス,9,10,10,168,-1,0
202606020609,ダ,2勝クラス,11,1,11,106,-1,0
202606020609,ダ,2勝クラス,8,3,11,42,2,0
202606020609,ダ,2勝クラス,10,4,11,162,-3,0
202606020609,ダ,2勝クラス,6,6,11,106,2,0
202606020609,ダ,2勝クラス,7,7,11,49,0,0
202606020609,ダ,2勝クラス,9,8,11,127,-3,0
202606020609,ダ,2勝クラス,3,9,11,211,-2,0
202606020609,ダ,2勝クラス,4,10,11,62,1,0
202606020609,ダ,2勝クラス,2,11,11,77,-2,0
202606020610,芝,OP,6,2,16,147,-1,1
202606020610,芝,OP,16,3,16,134,-1,0
202606020610,芝,OP,15,4,16,274,1,0
202606020610,芝,OP,7,5,16,62,-4,0
202606020610,芝,OP,2,6,16,147,2,0
202606020610,芝,OP,13,7,16,133,0,1
202606020610,芝,OP,3,8,16,470,-2,0
202606020610,芝,OP,9,9,16,133,0,0
202606020610,芝,OP,14,10,16,119,3,0
202606020610,芝,OP,11,11,16,92,1,0
202606020610,芝,OP,10,12,16,190,-2,0
202606020610,芝,OP,1,13,16,190,-1,0
202606020610,芝,OP,8,14,16,203,0,1
202606020610,芝,OP,4,16,16,148,0,0
202606020611,芝,重賞,2,2,16,106,0,0
202606020611,芝,重賞,14,3,16,99,1,0
202606020611,芝,重賞,10,5,16,99,1,0
202606020611,芝,重賞,8,8,16,211,1,0
202606020611,芝,重賞,6,10,16,120,0,0
202606020611,芝,重賞,7,12,16,78,0,0
202606020709,芝,2勝クラス,13,3,15,126,0,0
202606020709,芝,2勝クラス,8,4,15,117,3,0
202606020709,芝,2勝クラス,6,5,15,111,0,0
202606020709,芝,2勝クラス,16,6,15,237,-1,0
202606020709,芝,2勝クラス,2,7,15,146,0,0
202606020709,芝,2勝クラス,10,9,15,126,0,0
202606020709,芝,2勝クラス,3,10,15,75,0,0
202606020709,芝,2勝クラス,1,11,15,117,0,0
202606020709,芝,2勝クラス,14,12,15,195,0,0
202606020709,芝,2勝クラス,7,13,15,48,0,0
202606020709,芝,2勝クラス,12,14,15,118,2,0
202606020709,芝,2勝クラス,15,15,15,42,-1,0
202606020710,ダ,3勝クラス,11,1,13,97,-2,0
202606020710,ダ,3勝クラス,12,3,13,76,-2,0
202606020710,ダ,3勝クラス,5,4,13,76,-3,0
202606020710,ダ,3勝クラス,9,5,13,126,0,1
202606020710,ダ,3勝クラス,2,6,13,91,-1,0
202606020710,ダ,3勝クラス,6,7,13,126,0,1
202606020710,ダ,3勝クラス,8,9,13,97,-4,0
202606020710,ダ,3勝クラス,1,10,13,154,1,0
202606020710,ダ,3勝クラス,3,11,13,83,-3,0
202606020710,ダ,3勝クラス,10,12,13,84,1,0
202606020710,ダ,3勝クラス,7,13,13,104,2,1
202606020711,芝,重賞,10,1,16,55,0,0
202606020711,芝,重賞,14,5,16,203,2,0
202606020711,芝,重賞,12,9,16,238,2,0
202606020711,芝,重賞,9,12,16,119,7,0
202606020711,芝,重賞,15,13,16,91,0,0
202606020711,芝,重賞,4,16,16,209,0,0
202606020809,ダ,2勝クラス,13,1,16,112,1,0
202606020809,ダ,2勝クラス,2,4,16,113,0,0
202606020809,ダ,2勝クラス,6,5,16,77,0,0
202606020809,ダ,2勝クラス,12,6,16,105,0,0
202606020809,ダ,2勝クラス,16,7,16,211,1,0
202606020809,ダ,2勝クラス,3,9,16,141,0,0
202606020809,ダ,2勝クラス,4,11,16,113,0,0
202606020809,ダ,2勝クラス,9,12,16,118,-1,0
202606020809,ダ,2勝クラス,7,13,16,99,0,0
202606020809,ダ,2勝クラス,15,14,16,211,-1,0
202606020809,ダ,2勝クラス,1,15,16,105,1,0
202606020809,ダ,2勝クラス,14,16,16,99,0,0
202606020810,芝,3勝クラス,5,1,9,84,2,0
202606020810,芝,3勝クラス,2,2,9,133,5,0
202606020810,芝,3勝クラス,6,4,9,112,-4,0
202606020810,芝,3勝クラス,8,5,9,196,2,0
202606020810,芝,3勝クラス,7,7,9,76,0,0
202606020810,芝,3勝クラス,9,8,9,217,0,0
202606020810,芝,3勝クラス,1,9,9,99,0,0
202606020811,ダ,OP,10,1,16,140,0,1
202606020811,ダ,OP,11,2,16,147,1,0
202606020811,ダ,OP,4,3,16,84,1,0
202606020811,ダ,OP,14,4,16,98,2,0
202606020811,ダ,OP,16,5,16,585,0,0
202606020811,ダ,OP,1,6,16,119,0,0
202606020811,ダ,OP,15,7,16,56,1,1
202606020811,ダ,OP,9,8,16,99,1,1
202606020811,ダ,OP,6,9,16,76,1,1
202606020811,ダ,OP,3,10,16,280,-2,1
202606020811,ダ,OP,7,11,16,134,0,0
202606020811,ダ,OP,12,12,16,134,0,0
202606020811,ダ,OP,13,13,16,71,0,0
202606020811,ダ,OP,8,14,16,217,0,0
202606020811,ダ,OP,5,15,16,112,0,0
202606020812,ダ,2勝クラス,4,1,16,50,2,0
202606020812,ダ,2勝クラス,14,2,16,63,4,0
202606020812,ダ,2勝クラス,9,3,16,133,2,0
202606020812,ダ,2勝クラス,7,4,16,71,5,0
202606020812,ダ,2勝クラス,10,6,16,69,0,0
202606020812,ダ,2勝クラス,11,8,16,280,0,0
202606020812,ダ,2勝クラス,13,9,16,105,1,0
202606020812,ダ,2勝クラス,1,11,16,63,0,0
202606020812,ダ,2勝クラス,5,15,16,84,0,0
202606020812,ダ,2勝クラス,2,16,16,120,1,0
202606030108,芝,2勝クラス,3,2,12,63,-2,0
202606030108,芝,2勝クラス,11,4,12,63,1,0
202606030108,芝,2勝クラス,2,6,12,133,0,0
202606030108,芝,2勝クラス,7,7,12,118,-2,0
202606030108,芝,2勝クラス,9,8,12,104,0,0
202606030108,芝,2勝クラス,10,9,12,49,3,0
202606030108,芝,2勝クラス,4,10,12,70,1,0
202606030108,芝,2勝クラス,8,11,12,49,2,0
202606030108,芝,2勝クラス,1,12,12,119,1,0
202606030109,ダ,3勝クラス,2,1,16,105,-4,0
202606030109,ダ,3勝クラス,7,2,16,35,0,0
202606030109,ダ,3勝クラス,5,4,16,76,0,0
202606030109,ダ,3勝クラス,4,5,16,62,-1,0
202606030109,ダ,3勝クラス,15,6,16,126,0,1
202606030109,ダ,3勝クラス,3,7,16,119,1,0
202606030109,ダ,3勝クラス,11,8,16,175,-1,0
202606030109,ダ,3勝クラス,14,9,16,119,0,0
202606030109,ダ,3勝クラス,10,10,16,132,0,0
202606030109,ダ,3勝クラス,12,11,16,223,0,0
202606030109,ダ,3勝クラス,6,12,16,75,0,0
202606030109,ダ,3勝クラス,8,14,16,90,-1,0
202606030109,ダ,3勝クラス,9,15,16,90,0,0
202606030109,ダ,3勝クラス,16,16,16,237,-6,0
202606030110,ダ,OP,1,2,10,56,2,0
202606030110,ダ,OP,10,4,10,105,-1,0
202606030110,ダ,OP,9,9,10,56,0,0
202606030111,芝,重賞,15,1,15,77,1,1
202606030111,芝,重賞,1,2,15,111,0,0
202606030111,芝,重賞,14,3,15,286,-1,0
202606030111,芝,重賞,4,4,15,322,2,0
202606030111,芝,重賞,10,5,15,166,0,0
202606030111,芝,重賞,9,6,15,105,1,0
202606030111,芝,重賞,7,7,15,118,3,0
202606030111,芝,重賞,12,8,15,112,0,0
202606030111,芝,重賞,5,10,15,154,0,1
202606030111,芝,重賞,6,11,15,69,0,0
202606030111,芝,重賞,13,12,15,82,0,0
202606030111,芝,重賞,8,13,15,97,0,0
202606030111,芝,重賞,11,14,15,139,0,0
202606030111,芝,重賞,3,15,15,126,1,0
202606030112,ダ,2勝クラス,4,1,16,82,1,0
202606030112,ダ,2勝クラス,9,2,16,90,1,0
202606030112,ダ,2勝クラス,16,3,16,112,-4,0
202606030112,ダ,2勝クラス,13,5,16,56,4,0
202606030112,ダ,2勝クラス,1,6,16,69,2,0
202606030112,ダ,2勝クラス,12,8,16,105,-1,0
202606030112,ダ,2勝クラス,2,9,16,42,3,0
202606030112,ダ,2勝クラス,11,10,16,69,0,0
202606030112,ダ,2勝クラス,15,11,16,210,0,0
202606030112,ダ,2勝クラス,8,12,16,133,-1,0
202606030112,ダ,2勝クラス,3,14,16,119,-1,0
202606030210,芝,3勝クラス,10,1,15,126,1,0
202606030210,芝,3勝クラス,6,2,15,147,1,0
202606030210,芝,3勝クラス,15,3,15,141,1,0
202606030210,芝,3勝クラス,12,4,15,113,0,0
202606030210,芝,3勝クラス,4,5,15,238,0,0
202606030210,芝,3勝クラス,11,6,15,57,1,0
202606030210,芝,3勝クラス,7,7,15,112,-1,0
202606030210,芝,3勝クラス,8,8,15,168,0,0
202606030210,芝,3勝クラス,3,9,15,83,0,0
202606030210,芝,3勝クラス,14,10,15,35,1,0
202606030210,芝,3勝クラス,13,11,15,113,0,0
202606030210,芝,3勝クラス,9,12,15,83,0,0
202606030210,芝,3勝クラス,5,13,15,56,-1,0
202606030210,芝,3勝クラス,1,14,15,63,4,0
202606030210,芝,3勝クラス,2,15,15,35,0,0
202606030211,ダ,重賞,15,1,15,211,0,0
202606030211,ダ,重賞,7,2,15,105,0,0
202606030211,ダ,重賞,4,3,15,105,1,0
202606030211,ダ,重賞,6,4,15,105,4,0
202606030211,ダ,重賞,13,5,15,105,3,0
202606030211,ダ,重賞,14,6,15,112,1,1
202606030211,ダ,重賞,9,7,15,56,2,0
202606030211,ダ,重賞,11,8,15,63,0,0
202606030211,ダ,重賞,10,9,15,173,2,0
202606030211,ダ,重賞,3,10,15,105,1,0
202606030211,ダ,重賞,12,11,15,92,5,0
202606030211,ダ,重賞,16,13,15,162,-3,0
202606030211,ダ,重賞,8,14,15,113,-8,0
202606030211,ダ,重賞,5,15,15,95,-2,0
202606030212,芝,2勝クラス,10,1,11,47,1,0
202606030212,芝,2勝クラス,9,2,11,154,-1,0
202606030212,芝,2勝クラス,5,3,11,78,0,0
202606030212,芝,2勝クラス,2,4,11,98,0,0
202606030212,芝,2勝クラス,7,5,11,113,0,0
202606030212,芝,2勝クラス,3,6,11,29,0,0
202606030212,芝,2勝クラス,8,7,11,42,0,0
202606030212,芝,2勝クラス,4,8,11,71,1,0
202606030212,芝,2勝クラス,11,10,11,484,0,0
202606030212,芝,2勝クラス,1,11,11,134,0,0
202606030310,ダ,2勝クラス,3,1,15,20,3,0
202606030310,ダ,2勝クラス,6,2,15,118,0,0
202606030310,ダ,2勝クラス,11,3,15,112,0,0
202606030310,ダ,2勝クラス,13,4,15,70,-1,0
202606030310,ダ,2勝クラス,8,5,15,82,-3,0
202606030310,ダ,2勝クラス,10,6,15,35,0,0
202606030310,ダ,2勝クラス,7,7,15,70,1,0
202606030310,ダ,2勝クラス,5,8,15,76,-4,0
202606030310,ダ,2勝クラス,15,9,15,62,0,0
202606030310,ダ,2勝クラス,12,10,15,53,-2,0
202606030310,ダ,2勝クラス,9,11,15,84,1,0
202606030310,ダ,2勝クラス,2,12,15,69,0,0
202606030310,ダ,2勝クラス,4,13,15,146,2,0
202606030310,ダ,2勝クラス,14,14,15,69,0,0
202606030310,ダ,2勝クラス,1,15,15,41,5,0
202606030311,芝,重賞,11,1,15,70,0,0
202606030311,芝,重賞,16,2,15,322,1,0
202606030311,芝,重賞,8,3,15,168,0,0
202606030311,芝,重賞,2,4,15,167,0,0
202606030311,芝,重賞,5,6,15,126,-1,0
202606030311,芝,重賞,1,7,15,70,-2,0
202606030311,芝,重賞,3,8,15,53,1,0
202606030311,芝,重賞,4,9,15,53,0,1
202606030311,芝,重賞,10,10,15,90,-3,0
202606030311,芝,重賞,14,11,15,168,1,0
202606030311,芝,重賞,9,12,15,82,4,0
202606030311,芝,重賞,15,13,15,133,-2,0
202606030311,芝,重賞,12,14,15,286,-1,0
202606030311,芝,重賞,6,15,15,90,1,0
202606030312,ダ,2勝クラス,12,1,16,56,-4,0
202606030312,ダ,2勝クラス,1,2,16,69,0,0
202606030312,ダ,2勝クラス,13,5,16,34,1,0
202606030312,ダ,2勝クラス,7,6,16,105,-1,0
202606030312,ダ,2勝クラス,3,7,16,146,0,0
202606030312,ダ,2勝クラス,4,8,16,77,0,0
202606030312,ダ,2勝クラス,5,10,16,69,0,0
202606030312,ダ,2勝クラス,2,12,16,105,0,0
202606030312,ダ,2勝クラス,8,13,16,69,0,0
202606030312,ダ,2勝クラス,16,14,16,105,0,0
202606030312,ダ,2勝クラス,6,15,16,89,0,0
202606030312,ダ,2勝クラス,9,16,16,146,0,0
202606030409,芝,2勝クラス,1,1,8,98,-1,0
202606030409,芝,2勝クラス,8,2,8,71,2,0
202606030409,芝,2勝クラス,2,4,8,490,0,0
202606030409,芝,2勝クラス,6,6,8,112,1,0
202606030409,芝,2勝クラス,5,7,8,169,1,0
202606030409,芝,2勝クラス,7,8,8,132,0,0
202606030410,ダ,3勝クラス,16,1,16,113,0,0
202606030410,ダ,3勝クラス,7,2,16,246,-1,0
202606030410,ダ,3勝クラス,8,3,16,126,3,0
202606030410,ダ,3勝クラス,14,4,16,91,1,0
202606030410,ダ,3勝クラス,9,5,16,162,0,0
202606030410,ダ,3勝クラス,12,6,16,50,0,0
202606030410,ダ,3勝クラス,1,7,16,119,2,0
202606030410,ダ,3勝クラス,10,9,16,119,1,0
202606030410,ダ,3勝クラス,6,10,16,56,0,0
202606030410,ダ,3勝クラス,13,11,16,71,0,0
202606030410,ダ,3勝クラス,5,12,16,132,-1,0
202606030410,ダ,3勝クラス,11,13,16,78,0,0
202606030410,ダ,3勝クラス,15,14,16,106,0,1
202606030410,ダ,3勝クラス,4,15,16,132,1,0
202606030410,ダ,3勝クラス,2,16,16,141,1,0
202606030411,芝,3勝クラス,14,1,16,350,0,0
202606030411,芝,3勝クラス,1,2,16,105,0,1
202606030411,芝,3勝クラス,4,3,16,71,-1,0
202606030411,芝,3勝クラス,6,4,16,113,-1,0
202606030411,芝,3勝クラス,11,5,16,154,0,1
202606030411,芝,3勝クラス,12,6,16,57,2,0
202606030411,芝,3勝クラス,15,7,16,71,0,0
202606030411,芝,3勝クラス,8,8,16,43,3,0
202606030411,芝,3勝クラス,13,9,16,57,0,1
202606030411,芝,3勝クラス,3,11,16,71,0,1
202606030411,芝,3勝クラス,10,12,16,71,-1,0
202606030411,芝,3勝クラス,5,13,16,71,3,0
202606030411,芝,3勝クラス,7,14,16,435,-1,0
202606030411,芝,3勝クラス,16,15,16,35,2,0
202606030411,芝,3勝クラス,9,16,16,50,-3,0
202606030412,芝,2勝クラス,3,1,12,189,-1,0
202606030412,芝,2勝クラス,5,3,12,105,0,0
202606030412,芝,2勝クラス,2,4,12,252,0,0
202606030412,芝,2勝クラス,11,5,12,70,0,0
202606030412,芝,2勝クラス,8,6,12,70,-1,0
202606030412,芝,2勝クラス,7,7,12,36,-4,0
202606030412,芝,2勝クラス,1,8,12,71,0,0
202606030412,芝,2勝クラス,9,9,12,90,0,0
202606030412,芝,2勝クラス,10,10,12,70,0,0
202606030412,芝,2勝クラス,4,12,12,43,-2,0
202606030510,ダ,3勝クラス,5,1,13,56,-5,0
202606030510,ダ,3勝クラス,2,2,13,76,0,0
202606030510,ダ,3勝クラス,6,3,13,63,0,0
202606030510,ダ,3勝クラス,13,4,13,89,-1,0
202606030510,ダ,3勝クラス,11,5,13,96,0,0
202606030510,ダ,3勝クラス,4,6,13,133,0,0
202606030510,ダ,3勝クラス,3,7,13,84,0,0
202606030510,ダ,3勝クラス,1,8,13,90,1,0
202606030510,ダ,3勝クラス,7,9,13,28,0,0
202606030510,ダ,3勝クラス,8,10,13,63,0,0
202606030510,ダ,3勝クラス,9,11,13,63,2,0
202606030510,ダ,3勝クラス,12,12,13,370,0,0
202606030510,ダ,3勝クラス,10,13,13,258,0,1
202606030511,芝,重賞,5,3,15,83,0,0
202606030511,芝,重賞,12,5,15,104,2,0
202606030511,芝,重賞,4,7,15,118,0,0
202606030511,芝,重賞,8,8,15,80,3,0
202606030511,芝,重賞,10,9,15,118,3,0
202606030511,芝,重賞,15,10,15,157,0,0
202606030511,芝,重賞,13,11,15,55,1,0
202606030511,芝,重賞,6,13,15,182,2,0
202606030512,ダ,2勝クラス,6,1,16,147,0,0
202606030512,ダ,2勝クラス,15,3,16,83,1,0
202606030512,ダ,2勝クラス,3,4,16,41,0,0
202606030512,ダ,2勝クラス,8,7,16,125,1,0
202606030512,ダ,2勝クラス,4,8,16,41,0,0
202606030512,ダ,2勝クラス,9,9,16,90,1,0
202606030512,ダ,2勝クラス,12,10,16,231,0,0
202606030512,ダ,2勝クラス,2,11,16,77,0,0
202606030512,ダ,2勝クラス,14,12,16,138,1,0
202606030512,ダ,2勝クラス,7,13,16,133,0,0
202606030512,ダ,2勝クラス,13,15,16,126,0,0
202606030608,芝,2勝クラス,10,1,10,147,-3,0
202606030608,芝,2勝クラス,4,2,10,119,-1,0
202606030608,芝,2勝クラス,1,3,10,77,4,0
202606030608,芝,2勝クラス,5,4,10,78,4,0
202606030608,芝,2勝クラス,9,5,10,155,0,0
202606030608,芝,2勝クラス,7,6,10,112,-1,0
202606030608,芝,2勝クラス,6,8,10,43,-1,0
202606030608,芝,2勝クラス,2,9,10,155,0,0
202606030608,芝,2勝クラス,3,10,10,127,1,0
202606030609,ダ,2勝クラス,12,1,12,90,-1,0
202606030609,ダ,2勝クラス,7,2,12,90,5,0
202606030609,ダ,2勝クラス,5,3,12,56,2,0
202606030609,ダ,2勝クラス,8,4,12,90,0,0
202606030609,ダ,2勝クラス,2,5,12,77,6,0
202606030609,ダ,2勝クラス,11,6,12,28,0,0
202606030609,ダ,2勝クラス,9,7,12,90,-1,0
202606030609,ダ,2勝クラス,10,8,12,70,0,0
202606030609,ダ,2勝クラス,3,9,12,127,0,0
202606030609,ダ,2勝クラス,4,10,12,97,-4,0
202606030609,ダ,2勝クラス,1,11,12,90,1,0
202606030609,ダ,2勝クラス,6,12,12,43,0,0
202606030610,芝,3勝クラス,7,1,12,77,1,0
202606030610,芝,3勝クラス,5,2,12,155,2,0
202606030610,芝,3勝クラス,6,3,12,49,1,0
202606030610,芝,3勝クラス,10,4,12,105,-3,0
202606030610,芝,3勝クラス,3,5,12,92,3,1
202606030610,芝,3勝クラス,9,6,12,56,-1,0
202606030610,芝,3勝クラス,4,8,12,49,-1,0
202606030610,芝,3勝クラス,2,9,12,42,-1,0
202606030610,芝,3勝クラス,11,10,12,105,0,0
202606030610,芝,3勝クラス,8,11,12,98,0,0
202606030610,芝,3勝クラス,12,12,12,140,0,0
202606030611,芝,OP,9,1,16,190,0,0
202606030611,芝,OP,16,2,16,119,0,0
202606030611,芝,OP,7,3,16,85,0,0
202606030611,芝,OP,8,4,16,113,0,0
202606030611,芝,OP,10,5,16,56,2,0
202606030611,芝,OP,6,6,16,147,-2,0
202606030611,芝,OP,2,7,16,126,0,1
202606030611,芝,OP,3,8,16,56,1,0
202606030611,芝,OP,1,9,16,449,0,0
202606030611,芝,OP,4,10,16,56,1,0
202606030611,芝,OP,13,11,16,274,0,0
202606030611,芝,OP,11,12,16,126,1,0
202606030611,芝,OP,5,13,16,85,0,0
202606030611,芝,OP,15,14,16,91,0,0
202606030611,芝,OP,14,15,16,210,0,0
202606030611,芝,OP,12,16,16,70,-3,0
202606030709,芝,2勝クラス,8,1,12,118,-1,0
202606030709,芝,2勝クラス,7,2,12,245,0,0
202606030709,芝,2勝クラス,3,3,12,112,1,0
202606030709,芝,2勝クラス,2,4,12,34,0,0
202606030709,芝,2勝クラス,4,5,12,76,0,0
202606030709,芝,2勝クラス,10,6,12,48,0,0
202606030709,芝,2勝クラス,9,7,12,62,-1,0
202606030709,芝,2勝クラス,1,8,12,322,0,0
202606030709,芝,2勝クラス,12,9,12,67,0,0
202606030709,芝,2勝クラス,6,10,12,63,0,0
202606030709,芝,2勝クラス,11,12,12,41,1,0
202606030710,ダ,3勝クラス,9,1,13,96,1,0
202606030710,ダ,3勝クラス,5,2,13,98,1,0
202606030710,ダ,3勝クラス,3,3,13,96,-2,0
202606030710,ダ,3勝クラス,8,4,13,118,5,0
202606030710,ダ,3勝クラス,11,5,13,77,0,0
202606030710,ダ,3勝クラス,2,6,13,118,0,0
202606030710,ダ,3勝クラス,13,7,13,56,2,0
202606030710,ダ,3勝クラス,12,8,13,97,1,0
202606030710,ダ,3勝クラス,1,9,13,112,0,0
202606030710,ダ,3勝クラス,6,10,13,125,0,0
202606030710,ダ,3勝クラス,7,11,13,146,2,0
202606030710,ダ,3勝クラス,10,12,13,300,1,1
202606030710,ダ,3勝クラス,4,13,13,321,1,0
202606030712,ダ,2勝クラス,12,2,13,48,2,0
202606030712,ダ,2勝クラス,8,5,13,111,0,0
202606030712,ダ,2勝クラス,5,6,13,62,0,0
202606030712,ダ,2勝クラス,9,7,13,69,1,0
202606030712,ダ,2勝クラス,3,8,13,83,0,0
202606030712,ダ,2勝クラス,10,9,13,203,-1,0
202606030712,ダ,2勝クラス,4,10,13,139,1,0
202606030712,ダ,2勝クラス,2,11,13,153,-2,0
202606030712,ダ,2勝クラス,1,12,13,27,-2,0
202606030712,ダ,2勝クラス,6,13,13,62,0,0
202606030808,ダ,2勝クラス,9,1,11,85,4,0
202606030808,ダ,2勝クラス,3,2,11,57,2,0
202606030808,ダ,2勝クラス,12,4,11,84,2,0
202606030808,ダ,2勝クラス,2,6,11,99,-2,0
202606030808,ダ,2勝クラス,8,8,11,36,0,0
202606030808,ダ,2勝クラス,11,10,11,146,-2,0
202606030808,ダ,2勝クラス,6,11,11,70,7,0
202606030809,芝,2勝クラス,8,1,12,225,0,0
202606030809,芝,2勝クラス,2,2,12,140,-1,0
202606030809,芝,2勝クラス,3,3,12,98,0,0
202606030809,芝,2勝クラス,11,4,12,175,3,0
202606030809,芝,2勝クラス,5,5,12,63,-1,0
202606030809,芝,2勝クラス,6,7,12,146,6,0
202606030809,芝,2勝クラス,4,9,12,50,-1,0
202606030809,芝,2勝クラス,9,10,12,98,0,0
202606030809,芝,2勝クラス,7,11,12,140,5,0
202606030809,芝,2勝クラス,10,12,12,63,5,0
202606030810,ダ,OP,12,1,15,68,2,0
